Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/01  01:00:00,1.0921024103,9.47872470783,0.0,9.45075732945,0.0,0.230477723528,0.230477723528,0.230477723528,0.154019476112,0.0331798974413,0.092942924749,0.40603492295,0.158803465516
 01/01  02:00:00,0.902240957725,9.38622168381,0.0,9.36047109523,0.0,0.228275893029,0.228275893029,0.228275893029,0.0898447275923,0.0193549373138,0.0761857795615,0.373851210082,0.0980844101463
 01/01  03:00:00,0.835167196638,9.34338544779,0.0,9.31793341676,0.0,0.227238517192,0.227238517192,0.227238517192,0.0641747963185,0.013824954979,0.0623264934745,0.369516703299,0.0814417313752
 01/01  04:00:00,0.822456659094,9.18620031356,0.0,9.16110655159,0.0,0.223413945508,0.223413945508,0.223413945508,0.0641747963185,0.013824954979,0.0539764305342,0.364315295158,0.0861072365958
 01/01  05:00:00,0.872754141104,9.31577834783,0.0,9.29163250608,0.0,0.226597111026,0.226597111026,0.226597111026,0.0641747963185,0.013824954979,0.0658228643082,0.350553236121,0.135137178352
 01/01  06:00:00,1.13739428371,9.2468557044,0.0,9.21991088563,0.0,0.224848019897,0.224848019897,0.224848019897,0.0641747963185,0.013824954979,0.080078180578,0.391189237216,0.34663509472
 01/01  07:00:00,1.74395804849,8.73097976208,0.0,8.69984767369,0.0,0.212165122538,0.212165122538,0.212165122538,0.147602041092,0.0317973945638,0.14038354292,0.451980694856,0.74338525252
 01/01  08:00:00,2.18162617496,8.98409811044,0.0,8.95101793405,0.0,0.218290467608,0.218290467608,0.218290467608,0.301621517204,0.0649772920051,0.228567290958,0.480263351619,0.85626225557
 01/01  09:00:00,2.10373580245,8.0495273884,0.0,8.02156001003,0.0,0.19562357024,0.19562357024,0.19562357024,0.2887865675,0.062212303412,0.30112795013,0.40603492295,0.833306488219
 01/01  10:00:00,1.8419688113,7.31711296905,0.0,7.29331046848,0.0,0.1778635865,0.1778635865,0.1778635865,0.147602041092,0.0317973945638,0.375064554145,0.345568553319,0.747428681675
 01/01  11:00:00,1.74790616455,7.79712455702,0.0,7.77276226105,0.0,0.190615555037,0.190615555037,0.190615555037,0.121932141685,0.0262674173776,0.395792849183,0.353695753539,0.642958447734
 01/01  12:00:00,1.64477940615,6.7388018678,0.0,6.71443210789,0.0,0.164257087159,0.164257087159,0.164257087159,0.121932141685,0.0262674173776,0.413608485392,0.353804116208,0.548266158326
 01/01  13:00:00,1.53782806008,6.15573430743,0.0,6.13177506414,0.0,0.149733686374,0.149733686374,0.149733686374,0.121932141685,0.0262674173776,0.399656479991,0.347844169381,0.475750165276
 01/01  14:00:00,1.47850415894,6.58120408914,0.0,6.55641634866,0.0,0.161424362616,0.161424362616,0.161424362616,0.121932141685,0.0262674173776,0.361435815596,0.359872425705,0.430927995965
 01/01  15:00:00,1.437873134,6.7173820124,0.0,6.69119851538,0.0,0.164809223699,0.164809223699,0.164809223699,0.128349576704,0.0276499030931,0.331767743197,0.380136244918,0.388516442384
 01/01  16:00:00,1.51807384344,7.01462760849,0.0,6.98698864342,0.0,0.171912859187,0.171912859187,0.171912859187,0.160436990796,0.0345623831569,0.339922588697,0.401266965488,0.393328056111
 01/01  17:00:00,1.84275038941,7.60144280974,0.0,7.56875075816,0.0,0.186325430403,0.186325430403,0.186325430403,0.269534103112,0.0580648119413,0.389638662656,0.4746284928,0.447914888499
 01/01  18:00:00,2.47381636217,9.56764052097,0.0,9.52792490306,0.0,0.235074328523,0.235074328523,0.235074328523,0.500563357112,0.107834640941,0.480421867651,0.576597764883,0.556680403063
 01/01  19:00:00,2.87841978505,8.38512741725,0.0,8.34200824328,0.0,0.204245776704,0.204245776704,0.204245776704,0.744427560815,0.160369475696,0.432594020017,0.626011142216,0.664127809596
 01/01  20:00:00,2.87083364265,8.74274493211,0.0,8.69823746553,0.0,0.212125854033,0.212125854033,0.212125854033,0.789349924612,0.170046944353,0.349590650728,0.646166598759,0.686909670164
 01/01  21:00:00,2.67638701076,9.28594543689,0.0,9.23990786288,0.0,0.225335690634,0.225335690634,0.225335690634,0.680252812296,0.146544515569,0.310730298291,0.668380946025,0.628498747948
 01/01  22:00:00,2.43471938034,9.34070362973,0.0,9.29574086289,0.0,0.226697302439,0.226697302439,0.226697302439,0.571155699981,0.123042103946,0.293949140492,0.652776721604,0.550454411881
 01/01  23:00:00,2.01684960445,10.1740544514,0.0,10.1351449389,0.0,0.247168036562,0.247168036562,0.247168036562,0.429971093908,0.0926271950982,0.234174068073,0.564894596568,0.431370614241
 01/01  24:00:00,1.57976365134,10.8225159252,0.0,10.7887042828,0.0,0.263106533819,0.263106533819,0.263106533819,0.295204002519,0.0635947891276,0.151455627092,0.490882893238,0.298875805545
 01/02  01:00:00,1.11996328464,11.3239016649,0.0,11.2959342865,0.0,0.275476464873,0.275476464873,0.275476464873,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148239281594
 01/02  02:00:00,0.945510506221,11.5503149315,0.0,11.5245643429,0.0,0.28105211697,0.28105211697,0.28105211697,0.0898447275923,0.0193549373138,0.0722387554862,0.373851210082,0.0925247587757
 01/02  03:00:00,0.887168925669,11.7500497908,0.0,11.7245977598,0.0,0.285930376452,0.285930376452,0.285930376452,0.0641747963185,0.013824954979,0.0597152550472,0.369516703299,0.0773628395739
 01/02  04:00:00,0.880208848415,11.7898723893,0.0,11.7647786274,0.0,0.286910276217,0.286910276217,0.286910276217,0.0641747963185,0.013824954979,0.0526110263622,0.364315295158,0.0817284993808
 01/02  05:00:00,0.926833641252,12.0100218415,0.0,11.9858759997,0.0,0.292302227071,0.292302227071,0.292302227071,0.0641747963185,0.013824954979,0.0631517086927,0.350553236121,0.12618271807
 01/02  06:00:00,1.17390317216,11.9682059988,0.0,11.94126118,0.0,0.291214195529,0.291214195529,0.291214195529,0.0641747963185,0.013824954979,0.0759814879778,0.391189237216,0.320874500136
 01/02  07:00:00,1.74877847438,11.7868441146,0.0,11.7557120262,0.0,0.286689166995,0.286689166995,0.286689166995,0.147602041092,0.0317973945638,0.129758030703,0.451980694856,0.684307146168
 01/02  08:00:00,2.14762112758,11.4067341283,0.0,11.3736539519,0.0,0.277371831659,0.277371831659,0.277371831659,0.301621517204,0.0649772920051,0.207405929039,0.480263351619,0.78433720605
 01/02  09:00:00,2.06326733793,10.8066109174,0.0,10.778643539,0.0,0.26286118022,0.26286118022,0.26286118022,0.2887865675,0.062212303412,0.268690649238,0.40603492295,0.758037714612
 01/02  10:00:00,1.79759420939,10.1894772368,0.0,10.1656747362,0.0,0.247912573528,0.247912573528,0.247912573528,0.147602041092,0.0317973945638,0.330033495679,0.345568553319,0.678036151204
 01/02  11:00:00,1.7168535536,11.0995155319,0.0,11.075153236,0.0,0.270092228228,0.270092228228,0.270092228228,0.121932141685,0.0262674173776,0.344876619894,0.353695753539,0.583345392877
 01/02  12:00:00,1.58603574074,8.53212261489,0.0,8.50775285498,0.0,0.207480463417,0.207480463417,0.207480463417,0.121932141685,0.0262674173776,0.361119725873,0.353804116208,0.49878787618
 01/02  13:00:00,1.47859288848,7.45497441438,0.0,7.4310151711,0.0,0.181221821748,0.181221821748,0.181221821748,0.121932141685,0.0262674173776,0.3518459739,0.347844169381,0.432837364394
 01/02  14:00:00,1.411131024,7.18033095121,0.0,7.15554321073,0.0,0.174849523518,0.174849523518,0.174849523518,0.121932141685,0.0262674173776,0.317847783081,0.359872425705,0.393717732635
 01/02  15:00:00,1.37907460208,7.30817962674,0.0,7.28199612972,0.0,0.178825406187,0.178825406187,0.178825406187,0.128349576704,0.0276499030931,0.292642171022,0.380136244918,0.354827300156
 01/02  16:00:00,1.45489209635,7.32923148719,0.0,7.30159252212,0.0,0.179288167818,0.179288167818,0.179288167818,0.160436990796,0.0345623831569,0.302863615842,0.401266965488,0.359829973247
 01/02  17:00:00,1.76084141439,7.43725581283,0.0,7.40456376125,0.0,0.181460216272,0.181460216272,0.181460216272,0.269534103112,0.0580648119413,0.353720743409,0.4746284928,0.406789046861
 01/02  18:00:00,2.37410546867,8.99152833283,0.0,8.95181271491,0.0,0.220141820189,0.220141820189,0.220141820189,0.500563357112,0.107834640941,0.445069937436,0.576597764883,0.507253948112
 01/02  19:00:00,2.75809310207,7.48341887122,0.0,7.44029969725,0.0,0.182377746362,0.182377746362,0.182377746362,0.744427560815,0.160369475696,0.398283704478,0.626011142216,0.599979472504
 01/02  20:00:00,2.72691520763,7.19173068294,0.0,7.14722321637,0.0,0.174300924152,0.174300924152,0.174300924152,0.789349924612,0.170046944353,0.315345896534,0.646166598759,0.615060919222
 01/02  21:00:00,2.52380616123,7.26548226355,0.0,7.21944468954,0.0,0.176062205301,0.176062205301,0.176062205301,0.680252812296,0.146544515569,0.275874927963,0.668380946025,0.560046754076
 01/02  22:00:00,2.29635734202,7.48067930559,0.0,7.43571653876,0.0,0.181336475048,0.181336475048,0.181336475048,0.571155699981,0.123042103946,0.258342283024,0.652776721604,0.49306005842
 01/02  23:00:00,1.88240804813,7.6719221361,0.0,7.63301262356,0.0,0.186147978603,0.186147978603,0.186147978603,0.429971093908,0.0926271950982,0.205880856148,0.564894596568,0.386242327809
 01/02  24:00:00,1.4646474352,7.89133852328,0.0,7.85752688089,0.0,0.191623257792,0.191623257792,0.191623257792,0.295204002519,0.0635947891276,0.135920781757,0.490882893238,0.270777710762
 01/03  01:00:00,1.04664391931,8.30823858359,0.0,8.28027120521,0.0,0.201932817768,0.201932817768,0.201932817768,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148463563371
 01/03  02:00:00,0.866732795688,8.31363536144,0.0,8.28788477287,0.0,0.202162311663,0.202162311663,0.202162311663,0.0898447275923,0.0193549373138,0.0722387554862,0.373851210082,0.0926368535507
 01/03  03:00:00,0.796696511335,8.03698000455,0.0,8.01152797353,0.0,0.195378916732,0.195378916732,0.195378916732,0.0641747963185,0.013824954979,0.0597152550472,0.369516703299,0.0774418849604
 01/03  04:00:00,0.786172179337,7.92069201013,0.0,7.89559824816,0.0,0.192785358584,0.192785358584,0.192785358584,0.0641747963185,0.013824954979,0.0526110263622,0.364315295158,0.081816747935
 01/03  05:00:00,0.821747766992,7.65596148055,0.0,7.6318156388,0.0,0.187036397244,0.187036397244,0.187036397244,0.0641747963185,0.013824954979,0.0631517086927,0.350553236121,0.126362673637
 01/03  06:00:00,1.05845933181,7.15596591607,0.0,7.1290210973,0.0,0.175201510444,0.175201510444,0.175201510444,0.0641747963185,0.013824954979,0.0759814879778,0.391189237216,0.321443344876
 01/03  07:00:00,1.63108136564,6.83220984159,0.0,6.8010777532,0.0,0.167692858707,0.167692858707,0.167692858707,0.147602041092,0.0317973945638,0.129758030703,0.451980694856,0.685606345722
 01/03  08:00:00,2.01438271301,5.81467465675,0.0,5.78159448035,0.0,0.142616047375,0.142616047375,0.142616047375,0.301621517204,0.0649772920051,0.207405929039,0.480263351619,0.785854575764
 01/03  09:00:00,1.93953282995,5.57379838414,0.0,5.54583100576,0.0,0.137649861898,0.137649861898,0.137649861898,0.2887865675,0.062212303412,0.268690649238,0.40603492295,0.759514524955
 01/03  10:00:00,1.67766748601,5.11133468332,0.0,5.08753218275,0.0,0.126659524276,0.126659524276,0.126659524276,0.147602041092,0.0317973945638,0.330033495679,0.345568553319,0.679362477083
 01/03  11:00:00,1.56060203845,4.53963036662,0.0,4.51526807065,0.0,0.112701960412,0.112701960412,0.112701960412,0.121932141685,0.0262674173776,0.344876619894,0.353695753539,0.58448414554
 01/03  12:00:00,1.47219097206,3.73045819644,0.0,3.70608843652,0.0,0.0926705919413,0.0926705919413,0.0926705919413,0.121932141685,0.0262674173776,0.361119725873,0.353804116208,0.499752978974
 01/03  13:00:00,1.38549740887,3.51012826688,0.0,3.48616902359,0.0,0.0872967559336,0.0872967559336,0.0872967559336,0.121932141685,0.0262674173776,0.3518459739,0.347844169381,0.433666950596
 01/03  14:00:00,1.32409543674,3.4888779886,0.0,3.46409024812,0.0,0.0870702955677,0.0870702955677,0.0870702955677,0.121932141685,0.0262674173776,0.317847783081,0.359872425705,0.394461373322
 01/03  15:00:00,1.2855955829,3.39211913415,0.0,3.36593563713,0.0,0.0846838270692,0.0846838270692,0.0846838270692,0.128349576704,0.0276499030931,0.292642171022,0.380136244918,0.355489860093
 01/03  16:00:00,1.35532475569,3.17122477544,0.0,3.14358581037,0.0,0.079050934487,0.079050934487,0.079050934487,0.160436990796,0.0345623831569,0.302863615842,0.401266965488,0.360499865917
 01/03  17:00:00,1.67518913876,3.80003285989,0.0,3.76734080831,0.0,0.0950434338065,0.0950434338065,0.0950434338065,0.269534103112,0.0580648119413,0.353720743409,0.4746284928,0.407553553688
 01/03  18:00:00,2.26622426634,4.46861922411,0.0,4.4289036062,0.0,0.111301373679,0.111301373679,0.111301373679,0.500563357112,0.107834640941,0.445069937436,0.576597764883,0.508213192292
 01/03  19:00:00,2.65610397093,3.22657971738,0.0,3.18346054341,0.0,0.0792567557281,0.0792567557281,0.0792567557281,0.744427560815,0.160369475696,0.398283704478,0.626011142216,0.601111331992
 01/03  20:00:00,2.63225852672,3.20984333866,0.0,3.16533587209,0.0,0.0784901188262,0.0784901188262,0.0784901188262,0.789349924612,0.170046944353,0.315345896534,0.646166598759,0.616215043631
 01/03  21:00:00,2.4365442491,3.56083989207,0.0,3.51480231806,0.0,0.0877491227097,0.0877491227097,0.0877491227097,0.680252812296,0.146544515569,0.275874927963,0.668380946025,0.561097924533
 01/03  22:00:00,2.21354762922,3.95649101095,0.0,3.91152824411,0.0,0.0976029111247,0.0976029111247,0.0976029111247,0.571155699981,0.123042103946,0.258342283024,0.652776721604,0.493983909537
 01/03  23:00:00,1.81761506652,4.87653483546,0.0,4.83762532293,0.0,0.120649517861,0.120649517861,0.120649517861,0.429971093908,0.0926271950982,0.205880856148,0.564894596568,0.386947806934
 01/03  24:00:00,1.40861860815,5.48042027859,0.0,5.4466086362,0.0,0.135127296347,0.135127296347,0.135127296347,0.295204002519,0.0635947891276,0.135920781757,0.490882893238,0.27124484516
 01/04  01:00:00,0.997303051997,6.19075832447,0.0,6.1627909461,0.0,0.152374725447,0.152374725447,0.152374725447,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148680788375
 01/04  02:00:00,0.8330952569,6.85542339173,0.0,6.82967280315,0.0,0.168416212073,0.168416212073,0.168416212073,0.0898447275923,0.0193549373138,0.0722387554862,0.373851210082,0.0927454143531
 01/04  03:00:00,0.786721744992,7.55586028283,0.0,7.5304082518,0.0,0.185327617543,0.185327617543,0.185327617543,0.0641747963185,0.013824954979,0.0597152550472,0.369516703299,0.0775184178059
 01/04  04:00:00,0.777893437494,7.54451147772,0.0,7.51941771575,0.0,0.184421183832,0.184421183832,0.184421183832,0.0641747963185,0.013824954979,0.0526110263622,0.364315295158,0.081902180844
 01/04  05:00:00,0.826931732411,7.87332073901,0.0,7.84917489726,0.0,0.192046081202,0.192046081202,0.192046081202,0.0641747963185,0.013824954979,0.0631517086927,0.350553236121,0.126536955098
 01/04  06:00:00,1.08828476901,8.38632256046,0.0,8.35937774169,0.0,0.204476224395,0.204476224395,0.204476224395,0.0641747963185,0.013824954979,0.0759814879778,0.391189237216,0.321994068127
 01/04  07:00:00,1.68114154766,8.8916489405,0.0,8.86051685211,0.0,0.216495320985,0.216495320985,0.216495320985,0.147602041092,0.0317973945638,0.129758030703,0.451980694856,0.686864065462
 01/04  08:00:00,2.08973070981,8.9012278278,0.0,8.86814765141,0.0,0.216495020374,0.216495020374,0.216495020374,0.301621517204,0.0649772920051,0.207405929039,0.480263351619,0.787323599569
 01/04  09:00:00,2.0027340427,8.20525774159,0.0,8.17729036322,0.0,0.199421401042,0.199421401042,0.199421401042,0.2887865675,0.062212303412,0.268690649238,0.40603492295,0.760944198559
 01/04  10:00:00,1.73268998841,7.42103932803,0.0,7.39723682746,0.0,0.18039806176,0.18039806176,0.18039806176,0.147602041092,0.0317973945638,0.330033495679,0.345568553319,0.680646441998
 01/04  11:00:00,1.6428302694,7.95308473345,0.0,7.92872243748,0.0,0.193827689187,0.193827689187,0.193827689187,0.121932141685,0.0262674173776,0.344876619894,0.353695753539,0.585586647721
 01/04  12:00:00,1.54075241476,6.59078663482,0.0,6.56641687491,0.0,0.160297681404,0.160297681404,0.160297681404,0.121932141685,0.0262674173776,0.361119725873,0.353804116208,0.500687332211
 01/04  13:00:00,1.44679909971,6.081891269,0.0,6.05793202572,0.0,0.147795321525,0.147795321525,0.147795321525,0.121932141685,0.0262674173776,0.3518459739,0.347844169381,0.434470075842
 01/04  14:00:00,1.37009066463,5.44356018195,0.0,5.41877244147,0.0,0.13234559204,0.13234559204,0.13234559204,0.121932141685,0.0262674173776,0.317847783081,0.359872425705,0.395181304738
 01/04  15:00:00,1.33183415606,5.35778437978,0.0,5.33160088276,0.0,0.130281001144,0.130281001144,0.130281001144,0.128349576704,0.0276499030931,0.292642171022,0.380136244918,0.356131259176
 01/04  16:00:00,1.41408910377,5.59746590026,0.0,5.56982693519,0.0,0.137166773132,0.137166773132,0.137166773132,0.160436990796,0.0345623831569,0.302863615842,0.401266965488,0.361148375359
 01/04  17:00:00,1.73155081075,6.14017274951,0.0,6.10748069792,0.0,0.150665013084,0.150665013084,0.150665013084,0.269534103112,0.0580648119413,0.353720743409,0.4746284928,0.408293646408
 01/04  18:00:00,2.35218502831,7.97474044352,0.0,7.9350248256,0.0,0.196333517627,0.196333517627,0.196333517627,0.500563357112,0.107834640941,0.445069937436,0.576597764883,0.509141810315
 01/04  19:00:00,2.74376966449,6.7922525703,0.0,6.74913339632,0.0,0.16582673416,0.16582673416,0.16582673416,0.744427560815,0.160369475696,0.398283704478,0.626011142216,0.602207047128
 01/04  20:00:00,2.72229882066,6.90929194339,0.0,6.86478447681,0.0,0.167413027716,0.167413027716,0.167413027716,0.789349924612,0.170046944353,0.315345896534,0.646166598759,0.617332428691
 01/04  21:00:00,2.52702708881,7.31171884702,0.0,7.26568127301,0.0,0.177214300052,0.177214300052,0.177214300052,0.680252812296,0.146544515569,0.275874927963,0.668380946025,0.562115586908
 01/04  22:00:00,2.3050598046,7.76242791854,0.0,7.71746515171,0.0,0.188220696724,0.188220696724,0.188220696724,0.571155699981,0.123042103946,0.258342283024,0.652776721604,0.494878299325
 01/04  23:00:00,1.89925722268,8.305889412,0.0,8.26697989946,0.0,0.201608679735,0.201608679735,0.201608679735,0.429971093908,0.0926271950982,0.205880856148,0.564894596568,0.387630801226
 01/04  24:00:00,1.48568615749,8.716332867,0.0,8.68252122461,0.0,0.211742578566,0.211742578566,0.211742578566,0.295204002519,0.0635947891276,0.135920781757,0.490882893238,0.271697112283
 01/05  01:00:00,1.06739993298,9.14181754317,0.0,9.1138501648,0.0,0.22226149348,0.22226149348,0.22226149348,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.148890901325
 01/05  02:00:00,0.896676957955,9.53453856849,0.0,9.50878797991,0.0,0.231892929924,0.231892929924,0.231892929924,0.0898447275923,0.0193549373138,0.0722387554862,0.373851210082,0.0928503975569
 01/05  03:00:00,0.837662762185,9.71063027274,0.0,9.68517824171,0.0,0.236194598517,0.236194598517,0.236194598517,0.0641747963185,0.013824954979,0.0597152550472,0.369516703299,0.0775924540247
 01/05  04:00:00,0.833378919944,9.85909845395,0.0,9.83400469198,0.0,0.239824062301,0.239824062301,0.239824062301,0.0641747963185,0.013824954979,0.0526110263622,0.364315295158,0.0819847848246
 01/05  05:00:00,0.878729184125,10.0160619974,0.0,9.99191615561,0.0,0.243675084329,0.243675084329,0.243675084329,0.0641747963185,0.013824954979,0.0631517086927,0.350553236121,0.126705403685
 01/05  06:00:00,1.12866811647,10.0456027689,0.0,10.0186579502,0.0,0.244327242428,0.244327242428,0.244327242428,0.0641747963185,0.013824954979,0.0759814879778,0.391189237216,0.322526397555
 01/05  07:00:00,1.70663098994,9.90388158869,0.0,9.8727495003,0.0,0.24076894057,0.24076894057,0.24076894057,0.147602041092,0.0317973945638,0.129758030703,0.451980694856,0.688079888159
 01/05  08:00:00,2.10534104235,9.49234873702,0.0,9.45926856062,0.0,0.230685288818,0.230685288818,0.230685288818,0.301621517204,0.0649772920051,0.207405929039,0.480263351619,0.788743663661
 01/05  09:00:00,2.01902896495,8.8167605731,0.0,8.78879319473,0.0,0.214334256766,0.214334256766,0.214334256766,0.2887865675,0.062212303412,0.268690649238,0.40603492295,0.762326265085
 01/05  10:00:00,1.74377350839,7.82462348413,0.0,7.80082098356,0.0,0.190240358446,0.190240358446,0.190240358446,0.147602041092,0.0317973945638,0.330033495679,0.345568553319,0.681887665294
 01/05  11:00:00,1.65431351586,8.39839130877,0.0,8.3740290128,0.0,0.204245178879,0.204245178879,0.204245178879,0.121932141685,0.0262674173776,0.344876619894,0.353695753539,0.586652404484
 01/05  12:00:00,1.53413324633,6.28879095028,0.0,6.26442119037,0.0,0.15277527194,0.15277527194,0.15277527194,0.121932141685,0.0262674173776,0.361119725873,0.353804116208,0.501590573242
 01/05  13:00:00,1.4285143449,5.30271607835,0.0,5.27875683506,0.0,0.128734218433,0.128734218433,0.128734218433,0.121932141685,0.0262674173776,0.3518459739,0.347844169381,0.435246424128
 01/05  14:00:00,1.35142190586,4.64294223674,0.0,4.61815449626,0.0,0.112980938624,0.112980938624,0.112980938624,0.121932141685,0.0262674173776,0.317847783081,0.359872425705,0.395877199391
 01/05  15:00:00,1.31490351442,4.6302179645,0.0,4.60403446748,0.0,0.112730312483,0.112730312483,0.112730312483,0.128349576704,0.0276499030931,0.292642171022,0.380136244918,0.356751306202
 01/05  16:00:00,1.39746888392,4.87293093539,0.0,4.84529197032,0.0,0.119919631877,0.119919631877,0.119919631877,0.160436990796,0.0345623831569,0.302863615842,0.401266965488,0.361775296764
 01/05  17:00:00,1.71540978382,5.43059474648,0.0,5.3979026949,0.0,0.133808530131,0.133808530131,0.133808530131,0.269534103112,0.0580648119413,0.353720743409,0.4746284928,0.409009102427
 01/05  18:00:00,2.336264834,7.26643011258,0.0,7.22671449466,0.0,0.179515635006,0.179515635006,0.179515635006,0.500563357112,0.107834640941,0.445069937436,0.576597764883,0.510039498626
 01/05  19:00:00,2.72694603377,6.07200274596,0.0,6.02888357199,0.0,0.147943873272,0.147943873272,0.147943873272,0.744427560815,0.160369475696,0.398283704478,0.626011142216,0.603266277294
 01/05  20:00:00,2.70545252029,6.17172326267,0.0,6.1272157961,0.0,0.149486603108,0.149486603108,0.149486603108,0.789349924612,0.170046944353,0.315345896534,0.646166598759,0.618412552924
 01/05  21:00:00,2.50346309466,6.30509885924,0.0,6.25906128523,0.0,0.152666598774,0.152666598774,0.152666598774,0.680252812296,0.146544515569,0.275874927963,0.668380946025,0.563099294028
 01/05  22:00:00,2.28038641788,6.71578315998,0.0,6.67082039314,0.0,0.162682782414,0.162682782414,0.162682782414,0.571155699981,0.123042103946,0.258342283024,0.652776721604,0.495742826908
 01/05  23:00:00,1.8711810041,7.12755004044,0.0,7.08864052791,0.0,0.172872255083,0.172872255083,0.172872255083,0.429971093908,0.0926271950982,0.205880856148,0.564894596568,0.388291007291
 01/05  24:00:00,1.45742661689,7.53962348144,0.0,7.50581183905,0.0,0.183045904745,0.183045904745,0.183045904745,0.295204002519,0.0635947891276,0.135920781757,0.490882893238,0.272134245501
 01/06  01:00:00,1.0464295881,8.27360597281,0.0,8.24563859444,0.0,0.201088224576,0.201088224576,0.201088224576,0.154019476112,0.0331798974413,0.0863692416722,0.40603492295,0.149093825349
 01/06  02:00:00,0.872943193154,8.55717804289,0.0,8.53142745432,0.0,0.208057821143,0.208057821143,0.208057821143,0.0898447275923,0.0193549373138,0.0722387554862,0.373851210082,0.0929517415367
 01/06  03:00:00,0.819652073846,8.96917318882,0.0,8.94372115779,0.0,0.218112519501,0.218112519501,0.218112519501,0.0641747963185,0.013824954979,0.0597152550472,0.369516703299,0.0776638447013
 01/06  04:00:00,0.819745527353,9.29679115078,0.0,9.27169738881,0.0,0.226110948882,0.226110948882,0.226110948882,0.0641747963185,0.013824954979,0.0526110263622,0.364315295158,0.0820645056533
 01/06  05:00:00,0.867792214414,9.56092285753,0.0,9.53677701578,0.0,0.232575504774,0.232575504774,0.232575504774,0.0641747963185,0.013824954979,0.0631517086927,0.350553236121,0.126868013529
 01/06  06:00:00,1.11849001483,9.60717762147,0.0,9.58023280269,0.0,0.233635270726,0.233635270726,0.233635270726,0.0641747963185,0.013824954979,0.0759814879778,0.391189237216,0.323040267616
 01/06  07:00:00,1.69693212528,9.45805488677,0.0,9.42692279838,0.0,0.229896465511,0.229896465511,0.229896465511,0.147602041092,0.0317973945638,0.129758030703,0.451980694856,0.689253498555
 01/06  08:00:00,2.12115080131,10.0844216916,0.0,10.0513415152,0.0,0.245124303807,0.245124303807,0.245124303807,0.301621517204,0.0649772920051,0.207405929039,0.480263351619,0.790114407637
 01/06  09:00:00,2.01972362766,8.79054179673,0.0,8.76257441836,0.0,0.213694853628,0.213694853628,0.213694853628,0.2887865675,0.062212303412,0.268690649238,0.40603492295,0.763660330932
 01/06  10:00:00,1.74473101545,7.81475710466,0.0,7.79095460409,0.0,0.189999744853,0.189999744853,0.189999744853,0.147602041092,0.0317973945638,0.330033495679,0.345568553319,0.683085785943
 01/06  11:00:00,1.6597640705,8.56508618782,0.0,8.54072389184,0.0,0.208667001698,0.208667001698,0.208667001698,0.121932141685,0.0262674173776,0.344876619894,0.353695753539,0.587681136311
 01/06  12:00:00,1.55702409043,7.18921000782,0.0,7.16484024791,0.0,0.174794269059,0.174794269059,0.174794269059,0.121932141685,0.0262674173776,0.361119725873,0.353804116208,0.502462420225
 01/06  13:00:00,1.46791588426,6.87453997436,0.0,6.85058073108,0.0,0.167386359766,0.167386359766,0.167386359766,0.121932141685,0.0262674173776,0.3518459739,0.347844169381,0.43599582215
 01/06  14:00:00,1.40477328971,6.79205781743,0.0,6.76727007695,0.0,0.16566056524,0.16566056524,0.16566056524,0.121932141685,0.0262674173776,0.317847783081,0.359872425705,0.39654895662
 01/06  15:00:00,1.36740722675,6.72820994865,0.0,6.70202645163,0.0,0.164635512332,0.164635512332,0.164635512332,0.128349576704,0.0276499030931,0.292642171022,0.380136244918,0.357349818681
 01/06  16:00:00,1.44244258951,6.71529793108,0.0,6.687658966,0.0,0.164288189718,0.164288189718,0.164288189718,0.160436990796,0.0345623831569,0.302863615842,0.401266965488,0.362380444508
 01/06  17:00:00,1.74602173192,6.69397689949,0.0,6.66128484791,0.0,0.163729870791,0.163729870791,0.163729870791,0.269534103112,0.0580648119413,0.353720743409,0.4746284928,0.40969970987
 01/06  18:00:00,2.34801882856,7.75417474852,0.0,7.71445913061,0.0,0.190403116529,0.190403116529,0.190403116529,0.500563357112,0.107834640941,0.445069937436,0.576597764883,0.510906011654
 01/06  19:00:00,2.76879149356,7.67662486615,0.0,7.63350569218,0.0,0.188766888331,0.188766888331,0.188766888331,0.744427560815,0.160369475696,0.398283704478,0.626011142216,0.604288722021
 01/06  20:00:00,2.71093093069,6.31675647494,0.0,6.27224900837,0.0,0.153922403053,0.153922403053,0.153922403053,0.789349924612,0.170046944353,0.315345896534,0.646166598759,0.619455163375
 01/06  21:00:00,2.50622993121,6.38066064169,0.0,6.33462306769,0.0,0.154483863373,0.154483863373,0.154483863373,0.680252812296,0.146544515569,0.275874927963,0.668380946025,0.564048865986
