Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 09/23  14:00:00,5.04428243434,0.0,0.0,3.32573572264,0.588506854593,3.91424257723,0.588506854593,0.0983944667488,0.0213953419653,0.408469960129,0.355115066819,0.226235021444
 09/23  15:00:00,5.08040420581,0.0,0.0,3.31872449578,0.602461402647,3.92118589842,0.602461402647,0.0983944667488,0.0213953419653,0.414260089194,0.374854929427,0.229883480049
 09/23  16:00:00,5.46051002698,0.0,0.0,3.49254821657,0.642879204795,4.13542742136,0.642879204795,0.109970251884,0.0239124486219,0.462550296506,0.4433876832,0.264831925407
 09/23  17:00:00,5.73454087592,0.0,0.0,3.44015979864,0.649329743103,4.08948954175,0.649329743103,0.162061422646,0.0352393870379,0.552990886172,0.538645174043,0.335684464275
 09/23  18:00:00,5.55127123405,0.0,0.0,3.03826371592,0.594388434641,3.63265215056,0.594388434641,0.300971317473,0.0654445792242,0.509425651789,0.584806083527,0.407541451481
 09/23  19:00:00,5.3724343709,0.0,0.0,2.67949508245,0.543884686419,3.22337976887,0.543884686419,0.549851360553,0.119562220032,0.430071798651,0.603634875553,0.425504347236
 09/23  20:00:00,5.46411721676,0.0,0.0,2.52037543265,0.518094976091,3.03847040874,0.518094976091,0.821883138714,0.178714032615,0.391685867232,0.624387038808,0.388546730646
 09/23  21:00:00,5.00102637081,0.0,0.0,2.25288400394,0.473696801802,2.72658080575,0.473696801802,0.764004060089,0.166128545486,0.374868582349,0.609809909497,0.339204467639
 09/23  22:00:00,4.18133002065,0.0,0.0,1.94362171142,0.417636690661,2.36125840208,0.417636690661,0.573003098131,0.124596391807,0.306448400837,0.52771232706,0.267881400739
 09/23  23:00:00,3.47481874151,0.0,0.0,1.73840192878,0.37353945176,2.11194138054,0.37353945176,0.399365753632,0.0868399304203,0.209104646358,0.458572192899,0.188564837662
 09/23  24:00:00,2.68852298891,0.0,0.0,1.4783849798,0.320700147312,1.79908512711,0.320700147312,0.202576883811,0.0440492280281,0.140769463762,0.379309052272,0.102303233927
 09/24  01:00:00,2.30066589558,0.0,0.0,1.31283927145,0.284773574123,1.59761284557,0.284773574123,0.121546067609,0.0264295460477,0.120469438723,0.349243723068,0.0649342745668
 09/24  02:00:00,1.96451829475,0.0,0.0,1.09647148596,0.243089739827,1.33956122579,0.243089739827,0.0810307325486,0.0176196935189,0.104730325114,0.345194520482,0.0559517973052
 09/24  03:00:00,1.79515098735,0.0,0.0,0.966407844899,0.216113499314,1.18252134421,0.216113499314,0.0810307325486,0.0176196935189,0.0940030905319,0.340335477379,0.0592106491628
 09/24  04:00:00,1.7174239465,0.0,0.0,0.879138736182,0.196592688519,1.0757314247,0.196592688519,0.0810307325486,0.0176196935189,0.106155467442,0.327479259167,0.0889773691259
 09/24  05:00:00,1.81982085002,0.0,0.0,0.803665482096,0.181525553652,0.985191035748,0.181525553652,0.0868186505245,0.0188782445395,0.121618624013,0.365440533414,0.221443761777
 09/24  06:00:00,2.30514522251,0.0,0.0,0.822846855045,0.18585446585,1.00870132089,0.18585446585,0.162061422646,0.0352393870379,0.188531179431,0.422230599687,0.467951312812
 09/24  07:00:00,2.75512743941,0.0,0.0,0.862418087489,0.192821855554,1.05523994304,0.192821855554,0.306759225336,0.0667031279371,0.28729758007,0.448651646562,0.532545916462
 09/24  08:00:00,2.95209540198,0.0,0.0,1.1196543422,0.237681899795,1.35733624199,0.237681899795,0.254668054574,0.0553761895211,0.371524937518,0.379309052272,0.513450926105
 09/24  09:00:00,3.13653446145,0.0,0.0,1.43437385468,0.291029527073,1.72540338175,0.291029527073,0.127333975471,0.0276880947605,0.457576618389,0.322822676193,0.455279714889
 09/24  10:00:00,3.39878419649,0.0,0.0,1.71374458422,0.343992993578,2.0577375778,0.343992993578,0.0983944667488,0.0213953419653,0.482394064084,0.330414931042,0.388017814852
 09/24  11:00:00,3.40497383454,0.0,0.0,1.75653460504,0.348008964861,2.1045435699,0.348008964861,0.0983944667488,0.0213953419653,0.500839572871,0.330516161107,0.328854721947
 09/24  12:00:00,4.02742150381,0.0,0.0,2.35689036499,0.438578804572,2.79546916956,0.438578804572,0.0983944667488,0.0213953419653,0.48394962873,0.324948507551,0.282834389253
 09/24  13:00:00,3.30166853837,0.0,0.0,1.75303187628,0.372050332923,2.1250822092,0.372050332923,0.0983944667488,0.0213953419653,0.442869608595,0.336185044728,0.257311867131
 09/24  14:00:00,3.4463956417,0.0,0.0,1.9170962869,0.393869787531,2.31096607443,0.393869787531,0.0983944667488,0.0213953419653,0.408469960129,0.355115066819,0.231624731613
 09/24  15:00:00,4.26084970032,0.0,0.0,2.60489900522,0.49140416669,3.09630317191,0.49140416669,0.0983944667488,0.0213953419653,0.414260089194,0.374854929427,0.235211701077
 09/24  16:00:00,3.78769096181,0.0,0.0,2.03533984236,0.422517484431,2.45785732679,0.422517484431,0.109970251884,0.0239124486219,0.462550296506,0.4433876832,0.269582954808
 09/24  17:00:00,4.65875890471,0.0,0.0,2.51750680569,0.49225845391,3.0097652596,0.49225845391,0.162061422646,0.0352393870379,0.552990886172,0.538645174043,0.339626775211
 09/24  18:00:00,4.65637871589,0.0,0.0,2.27281251792,0.461097962285,2.7339104802,0.461097962285,0.300971317473,0.0654445792242,0.509425651789,0.584806083527,0.41139060367
 09/24  19:00:00,4.60347476832,0.0,0.0,2.02509713676,0.425552772736,2.45064990949,0.425552772736,0.549851360553,0.119562220032,0.430071798651,0.603634875553,0.429274604037
 09/24  20:00:00,4.79672132283,0.0,0.0,1.9531879911,0.414553217252,2.36774120835,0.414553217252,0.821883138714,0.178714032615,0.391685867232,0.624387038808,0.391880037106
 09/24  21:00:00,4.49123670093,0.0,0.0,1.82279810403,0.391422943828,2.21422104786,0.391422943828,0.764004060089,0.166128545486,0.374868582349,0.609809909497,0.341774555649
 09/24  22:00:00,3.80209755542,0.0,0.0,1.6272443764,0.352764709636,1.98000908603,0.352764709636,0.573003098131,0.124596391807,0.306448400837,0.52771232706,0.269898251551
 09/24  23:00:00,2.99541910914,0.0,0.0,1.3326595291,0.297841242894,1.630500772,0.297841242894,0.399365753632,0.0868399304203,0.209104646358,0.458572192899,0.190605813833
 09/24  24:00:00,2.24671265313,0.0,0.0,1.10552659698,0.2495727575,1.35509935448,0.2495727575,0.202576883811,0.0440492280281,0.140769463762,0.379309052272,0.104478670778
 09/25  01:00:00,1.84716100313,0.0,0.0,0.936947393181,0.213223861632,1.15017125481,0.213223861632,0.121546067609,0.0264295460477,0.115864577324,0.349243723068,0.063475834265
 09/25  02:00:00,1.55923448699,0.0,0.0,0.761645667037,0.176220639487,0.937866306524,0.176220639487,0.0810307325486,0.0176196935189,0.101683880294,0.345194520482,0.0554093536223
 09/25  03:00:00,1.38691484693,0.0,0.0,0.629583047836,0.146886739955,0.776469787791,0.146886739955,0.0810307325486,0.0176196935189,0.0924101190091,0.340335477379,0.0586190366886
 09/25  04:00:00,1.27616679914,0.0,0.0,0.51861527912,0.121793421725,0.640408700845,0.121793421725,0.0810307325486,0.0176196935189,0.103039119246,0.327479259167,0.0861592938108
 09/25  05:00:00,1.3603363836,0.0,0.0,0.439159123223,0.103896980606,0.543056103829,0.103896980606,0.0868186505245,0.0188782445395,0.116839149346,0.365440533414,0.20887370195
 09/25  06:00:00,1.65177424699,0.0,0.0,0.323256660664,0.07699736632,0.400254026984,0.07699736632,0.162061422646,0.0352393870379,0.176134748577,0.422230599687,0.435424062054
 09/25  07:00:00,2.086799306,0.0,0.0,0.36443172718,0.0862096271475,0.450641354328,0.0862096271475,0.306759225336,0.0667031279371,0.262609324643,0.448651646562,0.493504627196
 09/25  08:00:00,2.32488721408,0.0,0.0,0.658121498712,0.149744375314,0.807865874026,0.149744375314,0.254668054574,0.0553761895211,0.333681420029,0.379309052272,0.473556623662
 09/25  09:00:00,2.42808927055,0.0,0.0,0.906822843004,0.198763658297,1.1055865013,0.198763658297,0.127333975471,0.0276880947605,0.405040383769,0.322822676193,0.419187639055
 09/25  10:00:00,2.90240888174,0.0,0.0,1.37068877453,0.281622101401,1.65231087594,0.281622101401,0.0983944667488,0.0213953419653,0.422991796832,0.330414931042,0.356471469212
 09/25  11:00:00,3.17197599382,0.0,0.0,1.64019026167,0.32074602525,1.96093628692,0.32074602525,0.0983944667488,0.0213953419653,0.439602686989,0.330516161107,0.300701050088
