Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 05/22  02:00:00,0.867090501331,7.77650571711,0.0,7.47840347629,0.0,0.208713865049,0.208713865049,0.208713865049,0.102202243232,0.0232890725707,0.101372792835,0.408112527644
 05/22  03:00:00,0.865335948555,8.25636864291,0.0,7.95208535376,0.0,0.221951580864,0.221951580864,0.221951580864,0.102202243232,0.0232890725707,0.0921252167148,0.402367835173
 05/22  04:00:00,0.867763573427,8.55204434717,0.0,8.18129695424,0.0,0.22836424511,0.22836424511,0.22836424511,0.102202243232,0.0232890725707,0.103339676171,0.387168336342
 05/22  05:00:00,0.938524326821,9.01260433944,0.0,8.3434374102,0.0,0.232902174193,0.232902174193,0.232902174193,0.107880156073,0.0245829097661,0.117710340515,0.432048746274
 05/22  06:00:00,1.10917521443,9.07300564482,0.0,7.84756775893,0.0,0.219088015392,0.219088015392,0.219088015392,0.153303325012,0.0349336134375,0.179260421057,0.499189839532
 05/22  07:00:00,1.3064654425,6.14112394465,0.0,4.75992911992,0.0,0.132863571132,0.132863571132,0.132863571132,0.255505673227,0.0582226890625,0.268546904233,0.530426604844
 05/22  08:00:00,1.1632140103,5.42791715419,0.0,4.09107716563,0.0,0.114159872956,0.114159872956,0.114159872956,0.193048661283,0.0439904829679,0.340169937058,0.448445056036
 05/22  09:00:00,1.0416924934,4.7702358361,0.0,3.55852877501,0.0,0.0992781588096,0.0992781588096,0.0992781588096,0.102202243232,0.0232890725707,0.411860012733,0.381663006058
 05/22  10:00:00,1.04098017125,4.41853854712,0.0,3.3495537637,0.0,0.0934355980697,0.0934355980697,0.0934355980697,0.0851685446715,0.0194075640389,0.428929376422,0.390639088044
 05/22  11:00:00,1.03785138109,3.53787399978,0.0,2.59697572676,0.0,0.0724333516481,0.0724333516481,0.0724333516481,0.0851685446715,0.0194075640389,0.446683151596,0.390758769137
 05/22  12:00:00,0.985481455435,2.16726920779,0.0,1.32617968456,0.0,0.0369808648982,0.0369808648982,0.0369808648982,0.0851685446715,0.0194075640389,0.436348172812,0.384176309014
 05/22  13:00:00,0.95221854789,1.79802808054,0.0,1.01519657121,0.0,0.0283022927888,0.0283022927888,0.0283022927888,0.0851685446715,0.0194075640389,0.398479236038,0.397460910353
 05/22  14:00:00,0.935043477681,1.38080054683,0.0,0.655410186227,0.0,0.0182700300524,0.0182700300524,0.0182700300524,0.0851685446715,0.0194075640389,0.368956064146,0.419841274773
 05/22  15:00:00,0.95035728531,0.735034204989,0.0,0.0,0.0,0.0,0.0,0.0,0.0851685446715,0.0194075640389,0.379202088662,0.443179087937
 05/22  16:00:00,1.09363777977,0.811884045993,0.0,0.0,0.0,0.0,0.0,0.0,0.0908464575122,0.0207014012343,0.43448673302,0.524203188
 05/22  17:00:00,1.33514887806,0.994187876509,0.0,0.0225237172926,0.0,0.000627807881241,0.000627807881241,0.000627807881241,0.11355805551,0.0258767469614,0.534863171049,0.636823096655
 05/22  18:00:00,1.47913696682,1.23074473872,0.0,0.11552065644,0.0,0.00321989996387,0.00321989996387,0.00321989996387,0.198726547316,0.0452843171089,0.487108527302,0.691397675132
 05/22  19:00:00,1.64297546413,1.82677045422,0.0,0.688060514924,0.0,0.0191774908277,0.0191774908277,0.0191774908277,0.397453226172,0.0905686342179,0.398717754459,0.713658358458
 05/22  20:00:00,2.00779372108,2.24102068471,0.0,1.18470530129,0.0,0.0330251809468,0.0330251809468,0.0330251809468,0.698382124199,0.159141996409,0.355651436977,0.738192982553
 05/22  21:00:00,2.2496742829,2.62434058792,0.0,1.67135930747,0.0,0.0466029918231,0.0466029918231,0.0466029918231,0.914142329616,0.208307846484,0.336262209834,0.72095890514
 05/22  22:00:00,1.87329553681,3.38785073465,0.0,2.60413309898,0.0,0.0726253952258,0.0726253952258,0.0726253952258,0.7154157823,0.163023529375,0.274933291318,0.623897538595
 05/22  23:00:00,1.46647571767,4.03253922814,0.0,3.43005772325,0.0,0.0956672858558,0.0956672858558,0.0956672858558,0.499655442847,0.113857709843,0.191739927151,0.542155351973
 05/22  24:00:00,1.03822876583,4.68867132353,0.0,4.27847123592,0.0,0.119333642667,0.119333642667,0.119333642667,0.255505673227,0.0582226890625,0.133321704843,0.448445056036
 05/23  01:00:00,0.869027043798,4.92604514024,0.0,4.60296190838,0.0,0.128384290146,0.128384290146,0.128384290146,0.153303325012,0.0349336134375,0.116106043831,0.41289977137
 05/23  02:00:00,0.793523467858,5.14525450766,0.0,4.8455394388,0.0,0.135146831576,0.135146831576,0.135146831576,0.102202243232,0.0232890725707,0.101372792835,0.408112527644
 05/23  03:00:00,0.783869071337,5.34295295258,0.0,5.03695149211,0.0,0.140484703646,0.140484703646,0.140484703646,0.102202243232,0.0232890725707,0.0921252167148,0.402367835173
 05/23  04:00:00,0.78839335455,5.71449715666,0.0,5.3421594397,0.0,0.148994026234,0.148994026234,0.148994026234,0.102202243232,0.0232890725707,0.103339676171,0.387168336342
 05/23  05:00:00,0.855949423866,6.05994560902,0.0,5.39012554971,0.0,0.150327271237,0.150327271237,0.150327271237,0.107880156073,0.0245829097661,0.117710340515,0.432048746274
 05/23  06:00:00,1.05424344384,7.11011031002,0.0,5.88604846152,0.0,0.164156244805,0.164156244805,0.164156244805,0.153303325012,0.0349336134375,0.179260421057,0.499189839532
 05/23  07:00:00,1.29883951775,5.86890865081,0.0,4.49057891594,0.0,0.125237646388,0.125237646388,0.125237646388,0.255505673227,0.0582226890625,0.268546904233,0.530426604844
 05/23  08:00:00,1.15825418877,5.24995272723,0.0,3.9161530831,0.0,0.109200051424,0.109200051424,0.109200051424,0.193048661283,0.0439904829679,0.340169937058,0.448445056036
 05/23  09:00:00,1.05222478507,5.14723327271,0.0,3.93845701343,0.0,0.10981045048,0.10981045048,0.10981045048,0.102202243232,0.0232890725707,0.411860012733,0.381663006058
 05/23  10:00:00,1.03153955136,4.07996310172,0.0,3.01312768158,0.0,0.0839949781852,0.0839949781852,0.0839949781852,0.0851685446715,0.0194075640389,0.428929376422,0.390639088044
 05/23  11:00:00,1.02757240112,3.16971684953,0.0,2.23023890594,0.0,0.0621543716751,0.0621543716751,0.0621543716751,0.0851685446715,0.0194075640389,0.446683151596,0.390758769137
 05/23  12:00:00,0.999094815545,2.65544417993,0.0,1.81585842197,0.0,0.0505942250084,0.0505942250084,0.0505942250084,0.0851685446715,0.0194075640389,0.436348172812,0.384176309014
 05/23  13:00:00,0.976940089915,2.68445727655,0.0,1.90330649272,0.0,0.0530238348134,0.0530238348134,0.0530238348134,0.0851685446715,0.0194075640389,0.398479236038,0.397460910353
 05/23  14:00:00,0.960612514589,2.29759210004,0.0,1.57374603663,0.0,0.0438390669608,0.0438390669608,0.0438390669608,0.0851685446715,0.0194075640389,0.368956064146,0.419841274773
 05/23  15:00:00,0.990816857079,2.18561763732,0.0,1.45255008198,0.0,0.0404595717696,0.0404595717696,0.0404595717696,0.0851685446715,0.0194075640389,0.379202088662,0.443179087937
 05/23  16:00:00,1.13827139667,2.41213567669,0.0,1.60253798729,0.0,0.0446336169035,0.0446336169035,0.0446336169035,0.0908464575122,0.0207014012343,0.43448673302,0.524203188
 05/23  17:00:00,1.38815593859,2.89452279017,0.0,1.92571728981,0.0,0.0536348684111,0.0536348684111,0.0536348684111,0.11355805551,0.0258767469614,0.534863171049,0.636823096655
 05/23  18:00:00,1.52402468667,2.83927929696,0.0,1.72719739712,0.0,0.0481076198092,0.0481076198092,0.0481076198092,0.198726547316,0.0452843171089,0.487108527302,0.691397675132
 05/23  19:00:00,1.68466817846,3.32089616309,0.0,2.18530990207,0.0,0.0608702051558,0.0608702051558,0.0608702051558,0.397453226172,0.0905686342179,0.398717754459,0.713658358458
 05/23  20:00:00,2.03813366559,3.32851165797,0.0,2.27460298267,0.0,0.0633651254556,0.0633651254556,0.0633651254556,0.698382124199,0.159141996409,0.355651436977,0.738192982553
