Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 03/08  13:00:00,0.968047023818,8.29098837271,0.0,7.39823176487,0.0,0.203697622045,0.203697622045,0.203697622045,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.871335681761
 03/08  14:00:00,0.934188834483,7.78858588299,0.0,6.95665218852,0.0,0.191539485817,0.191539485817,0.191539485817,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.809772044779
 03/08  15:00:00,0.919153094424,7.43587458472,0.0,6.66341446135,0.0,0.183465687967,0.183465687967,0.183465687967,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.749050587958
 03/08  16:00:00,0.962569769491,7.58359038036,0.0,6.80189592539,0.0,0.187278537553,0.187278537553,0.187278537553,0.0748852497136,0.0163155879346,0.308214938409,0.358763455881,0.75698364835
 03/08  17:00:00,1.1272304406,7.80605581312,0.0,6.94629705239,0.0,0.191254374905,0.191254374905,0.191254374905,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.830530207389
 03/08  18:00:00,1.48652787214,9.5654915035,0.0,8.54403298141,0.0,0.235245293241,0.235245293241,0.235245293241,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.985950501014
 03/08  19:00:00,1.75531919015,8.78888269019,0.0,7.62362157731,0.0,0.209903343938,0.209903343938,0.209903343938,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12671011912
 03/08  20:00:00,1.93706577153,8.86282795751,0.0,7.67338438728,0.0,0.211273477556,0.211273477556,0.211273477556,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.14965136393
 03/08  21:00:00,1.99157307681,9.14989441708,0.0,8.043006925,0.0,0.221450400148,0.221450400148,0.221450400148,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.06572728271
 03/08  22:00:00,1.8363830924,9.58566857497,0.0,8.58312505135,0.0,0.236321626335,0.236321626335,0.236321626335,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.962344252998
 03/08  23:00:00,1.54114155387,10.0485446927,0.0,9.21873531298,0.0,0.253822064677,0.253822064677,0.253822064677,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.79502206265
 03/08  24:00:00,1.25947606066,10.5466795284,0.0,9.90271222992,0.0,0.272654195914,0.272654195914,0.272654195914,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.613737767246
 03/09  01:00:00,0.964499607729,11.0351983128,0.0,10.5879140694,0.0,0.291520053293,0.291520053293,0.291520053293,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.422279816544
 03/09  02:00:00,0.853755740982,11.3633795386,0.0,11.0049342527,0.0,0.303001988758,0.303001988758,0.303001988758,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.335422795206
 03/09  03:00:00,0.809310177822,11.636118394,0.0,11.3025779963,0.0,0.311197098711,0.311197098711,0.311197098711,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.310784834498
 03/09  04:00:00,0.80313177274,11.8582784258,0.0,11.5184626597,0.0,0.31714111263,0.31714111263,0.31714111263,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.317380515749
 03/09  05:00:00,0.802298405354,11.9861360951,0.0,11.5776970229,0.0,0.31877202922,0.31877202922,0.31877202922,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.386851316428
 03/09  06:00:00,0.854428814844,12.1966190802,0.0,11.4833585782,0.0,0.316174581956,0.316174581956,0.316174581956,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.689170301699
 03/09  07:00:00,1.02106927991,13.1821627586,0.0,11.8998805312,0.0,0.327642799504,0.327642799504,0.327642799504,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.25444836989
 03/09  08:00:00,1.20774178687,12.1541504822,0.0,10.7122975351,0.0,0.294944738674,0.294944738674,0.294944738674,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.41227738816
 03/09  09:00:00,1.11658882119,11.3049902846,0.0,9.90621006949,0.0,0.272750502927,0.272750502927,0.272750502927,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.37377578827
 03/09  10:00:00,1.02283424693,10.8261949325,0.0,9.55352686302,0.0,0.263039975766,0.263039975766,0.263039975766,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.2513872803
 03/09  11:00:00,1.04427164732,11.3048960559,0.0,10.1784638849,0.0,0.280246544759,0.280246544759,0.280246544759,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.10465089284
 03/09  12:00:00,1.01101321929,9.40798996308,0.0,8.41443167534,0.0,0.231676943573,0.231676943573,0.231676943573,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.971770336447
 03/09  13:00:00,0.970539328545,8.38006597294,0.0,7.48875146663,0.0,0.206189926772,0.206189926772,0.206189926772,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.869893580237
 03/09  14:00:00,0.936688711752,7.87853709136,0.0,7.04744692256,0.0,0.194039363086,0.194039363086,0.194039363086,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.808928519109
 03/09  15:00:00,0.926111412682,7.68767569667,0.0,6.91613833042,0.0,0.190424006224,0.190424006224,0.190424006224,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.74812783083
 03/09  16:00:00,0.96549792725,7.68888134699,0.0,6.90824566835,0.0,0.190206695312,0.190206695312,0.190206695312,0.0748852497136,0.0163155879346,0.308214938409,0.358763455881,0.755924872015
 03/09  17:00:00,1.12927305501,7.87909043257,0.0,7.02048414722,0.0,0.193296989314,0.193296989314,0.193296989314,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.829377732011
 03/09  18:00:00,1.48530557029,9.51991090174,0.0,8.49963937365,0.0,0.234022991396,0.234022991396,0.234022991396,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.984763507015
 03/09  19:00:00,1.75302973102,8.70448730048,0.0,7.54046916205,0.0,0.207613884808,0.207613884808,0.207613884808,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12546714467
 03/09  20:00:00,1.92974501767,8.59568004038,0.0,7.40749697427,0.0,0.203952723694,0.203952723694,0.203952723694,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.14839085982
 03/09  21:00:00,1.97742938193,8.63481457602,0.0,7.5293125002,0.0,0.20730670526,0.20730670526,0.20730670526,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.06434186646
 03/09  22:00:00,1.81509028228,8.81132098085,0.0,7.80977707305,0.0,0.215028816215,0.215028816215,0.215028816215,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.96134463718
 03/09  23:00:00,1.51093745578,8.95100715321,0.0,8.12173223725,0.0,0.22361796659,0.22361796659,0.22361796659,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.794487598928
 03/09  24:00:00,1.2197304959,9.10274544786,0.0,8.45916617015,0.0,0.232908631158,0.232908631158,0.232908631158,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.613349746518
 03/10  01:00:00,0.915728269298,9.26405573984,0.0,8.81655482836,0.0,0.242748714862,0.242748714862,0.242748714862,0.159755196045,0.0348065868652,0.0982793958339,0.363026375692,0.422496484676
 03/10  02:00:00,0.804564947359,9.57718214704,0.0,9.21834053474,0.0,0.253811195135,0.253811195135,0.253811195135,0.0948546345905,0.0206664081055,0.0838690425574,0.33425166697,0.335819121657
 03/10  03:00:00,0.761040513565,9.88390017908,0.0,9.54943939899,0.0,0.262927434455,0.262927434455,0.262927434455,0.0649005530955,0.0141401751172,0.0715840655737,0.330376285324,0.31170521687
 03/10  04:00:00,0.757620335154,10.2061634797,0.0,9.86550196321,0.0,0.271629675044,0.271629675044,0.271629675044,0.0649005530955,0.0141401751172,0.064112104549,0.325725827349,0.318226266168
 03/10  05:00:00,0.758608941691,10.3999116244,0.0,9.99090983013,0.0,0.275082565557,0.275082565557,0.275082565557,0.0649005530955,0.0141401751172,0.0739521572983,0.313421490622,0.387414038545
 03/10  06:00:00,0.813504916826,10.7105830306,0.0,9.99701583536,0.0,0.275250683938,0.275250683938,0.275250683938,0.0698929014045,0.0152278824365,0.0862682554934,0.349753193554,0.689476994858
 03/10  07:00:00,0.983688515403,11.824404517,0.0,10.5422232519,0.0,0.290262035001,0.290262035001,0.290262035001,0.109831712955,0.0239295318847,0.138447814423,0.40410542114,1.25434740759
 03/10  08:00:00,1.16794558803,10.7083040787,0.0,9.26691246164,0.0,0.255148539831,0.255148539831,0.255148539831,0.194701684364,0.0424205362792,0.214170541178,0.42939228638,1.41181605807
 03/10  09:00:00,1.06920868764,9.58372700069,0.0,8.18537893983,0.0,0.225370369377,0.225370369377,0.225370369377,0.154762864455,0.0337188850097,0.275218193109,0.363026375692,1.37334363407
 03/10  10:00:00,0.952620249536,8.27594017496,0.0,7.00337718225,0.0,0.192825978376,0.192825978376,0.192825978376,0.0798775980226,0.0174032934326,0.336436577975,0.30896480173,1.25128220353
 03/10  11:00:00,0.958309083144,8.18353803954,0.0,7.05633135091,0.0,0.194283980582,0.194283980582,0.194283980582,0.0649005530955,0.0141401751172,0.351641232033,0.316231142316,1.10542541052
 03/10  12:00:00,0.923352868906,6.22572376678,0.0,5.23063609538,0.0,0.144016593191,0.144016593191,0.144016593191,0.0649005530955,0.0141401751172,0.366855520645,0.316328026857,0.973299720108
 03/10  13:00:00,0.884636075314,5.26215786196,0.0,4.36877308704,0.0,0.120286673541,0.120286673541,0.120286673541,0.0649005530955,0.0141401751172,0.357197296466,0.310999377094,0.871963848844
 03/10  14:00:00,0.856124314736,4.95444939788,0.0,4.12137407429,0.0,0.11347496607,0.11347496607,0.11347496607,0.0649005530955,0.0141401751172,0.324743059292,0.321753561161,0.810913673895
 03/10  15:00:00,0.851861169988,4.99350825028,0.0,4.2193935254,0.0,0.116173763531,0.116173763531,0.116173763531,0.0649005530955,0.0141401751172,0.299663707888,0.339870970357,0.750705189455
 03/10  16:00:00,0.899409885402,5.29082196069,0.0,4.50794935872,0.0,0.124118653464,0.124118653464,0.124118653464,0.0748852497136,0.0163155879346,0.308214938409,0.358763455881,0.758161795335
 03/10  17:00:00,1.06861938229,5.67788180804,0.0,4.81756236697,0.0,0.132643316592,0.132643316592,0.132643316592,0.114824044545,0.0250172337403,0.354668497169,0.42435429024,0.831090887731
 03/10  18:00:00,1.42221974315,7.22985416404,0.0,6.20838253126,0.0,0.170937164252,0.170937164252,0.170937164252,0.22964808909,0.0500344674805,0.438965378865,0.515522643463,0.9859636117
 03/10  19:00:00,1.70071426149,6.80551976568,0.0,5.6403882256,0.0,0.155298415281,0.155298415281,0.155298415281,0.44431918341,0.0968058293945,0.397476839177,0.559701994228,1.12658054632
 03/10  20:00:00,1.88279667586,6.89131306757,0.0,5.7023483811,0.0,0.157004381887,0.157004381887,0.157004381887,0.663982525726,0.144664874951,0.322310374418,0.577722518882,1.14917248018
 03/10  21:00:00,1.9336064324,7.04382494887,0.0,5.93767714414,0.0,0.163483755737,0.163483755737,0.163483755737,0.713906008817,0.155541929932,0.2859788881,0.597583849817,1.06498759537
 03/10  22:00:00,1.77320539729,7.29062882891,0.0,6.28853159383,0.0,0.173143931217,0.173143931217,0.173143931217,0.599081964271,0.130524696192,0.269710329714,0.583632475892,0.961897964451
 03/10  23:00:00,1.47140517388,7.51562268789,0.0,6.68593254172,0.0,0.184085684686,0.184085684686,0.184085684686,0.449311515,0.09789353125,0.217943329922,0.505059113019,0.79490282915
 03/10  24:00:00,1.18223421445,7.7418645388,0.0,7.09731335267,0.0,0.195412349707,0.195412349707,0.195412349707,0.3145180605,0.068525471875,0.147779360955,0.438886971413,0.614321654937
 03/11  01:00:00,0.886397871548,7.97800544554,0.0,7.51253022272,0.0,0.206844634035,0.206844634035,0.206844634035,0.159755196045,0.0348065868652,0.104853078911,0.363026375692,0.440470796024
 03/11  02:00:00,0.769059091371,8.1542160911,0.0,7.78542468836,0.0,0.214358315072,0.214358315072,0.214358315072,0.0948546345905,0.0206664081055,0.0878160666328,0.33425166697,0.345768912101
 03/11  03:00:00,0.718357600709,8.24604605423,0.0,7.90437047072,0.0,0.217633283171,0.217633283171,0.217633283171,0.0649005530955,0.0141401751172,0.074195304001,0.330376285324,0.318920020293
 03/11  04:00:00,0.706212468308,8.29722294092,0.0,7.94879382464,0.0,0.218856404026,0.218856404026,0.218856404026,0.0649005530955,0.0141401751172,0.0654775087209,0.325725827349,0.325993865973
 03/11  05:00:00,0.704622488909,8.35739358782,0.0,7.933123814,0.0,0.21842495716,0.21842495716,0.21842495716,0.0649005530955,0.0141401751172,0.0766233129137,0.313421490622,0.402682018096
 03/11  06:00:00,0.759131451395,8.62882958645,0.0,7.87339860261,0.0,0.216780525907,0.216780525907,0.216780525907,0.0698929014045,0.0152278824365,0.0903649480936,0.349753193554,0.731340783477
 03/11  07:00:00,0.914301802651,9.01281383696,0.0,7.63620511379,0.0,0.210249810031,0.210249810031,0.210249810031,0.109831712955,0.0239295318847,0.149073326641,0.40410542114,1.34877486563
 03/11  08:00:00,1.14064935847,9.06447141059,0.0,7.50694840816,0.0,0.206690948345,0.206690948345,0.206690948345,0.194701684364,0.0424205362792,0.235331903097,0.42939228638,1.52794744344
 03/11  09:00:00,1.08278969554,9.02044249789,0.0,7.5005244755,0.0,0.206514076378,0.206514076378,0.206514076378,0.154762864455,0.0337188850097,0.307655494001,0.363026375692,1.49491359559
 03/11  10:00:00,0.99853609089,8.4200720246,0.0,7.03551221064,0.0,0.193710761264,0.193710761264,0.193710761264,0.0798775980226,0.0174032934326,0.381467636441,0.30896480173,1.36327902479
 03/11  11:00:00,1.02325264983,8.78906709635,0.0,7.56579970916,0.0,0.208311317975,0.208311317975,0.208311317975,0.0649005530955,0.0141401751172,0.402557461323,0.316231142316,1.20148610909
 03/11  12:00:00,1.00346701021,7.30851303887,0.0,6.23398102896,0.0,0.171641974979,0.171641974979,0.171641974979,0.0649005530955,0.0141401751172,0.419344280164,0.316328026857,1.05274405863
 03/11  13:00:00,0.964367818781,6.48971137658,0.0,5.52814210644,0.0,0.152207910917,0.152207910917,0.152207910917,0.0649005530955,0.0141401751172,0.405007802557,0.310999377094,0.940148344062
 03/11  14:00:00,0.927726687237,6.03076649731,0.0,5.13884584386,0.0,0.141489306056,0.141489306056,0.141489306056,0.0649005530955,0.0141401751172,0.368331091807,0.321753561161,0.869759003766
 03/11  15:00:00,0.914250455219,5.89161596716,0.0,5.06432406101,0.0,0.139437476586,0.139437476586,0.139437476586,0.0649005530955,0.0141401751172,0.338789280063,0.339870970357,0.803882370733
 03/11  16:00:00,0.962529882171,6.29039715424,0.0,5.45447732013,0.0,0.150179677377,0.150179677377,0.150179677377,0.0748852497136,0.0163155879346,0.345273911264,0.358763455881,0.811209027478
 03/11  17:00:00,1.12991932821,6.66479726256,0.0,5.73942936819,0.0,0.158025343265,0.158025343265,0.158025343265,0.114824044545,0.0250172337403,0.390586416417,0.42435429024,0.896139341034
 03/11  18:00:00,1.48222987801,8.20347281844,0.0,7.10396055047,0.0,0.195595368897,0.195595368897,0.195595368897,0.22964808909,0.0500344674805,0.47431730908,0.515522643463,1.06400424689
 03/11  19:00:00,1.75472106475,7.62192906378,0.0,6.35575829064,0.0,0.174994903005,0.174994903005,0.174994903005,0.44431918341,0.0968058293945,0.431787154716,0.559701994228,1.22761977939
 03/11  20:00:00,1.93842740423,7.78124233471,0.0,6.47908004755,0.0,0.178390356057,0.178390356057,0.178390356057,0.663982525726,0.144664874951,0.356555128611,0.577722518882,1.26237008087
 03/11  21:00:00,1.99399418009,8.0793005093,0.0,6.86500483375,0.0,0.189016133099,0.189016133099,0.189016133099,0.713906008817,0.155541929932,0.320834258427,0.597583849817,1.17313546619
 03/11  22:00:00,1.83900884249,8.47816510794,0.0,7.38526189599,0.0,0.203340518952,0.203340518952,0.203340518952,0.599081964271,0.130524696192,0.305317187182,0.583632475892,1.05270394132
 03/11  23:00:00,1.53665470956,8.92913949977,0.0,8.02817427038,0.0,0.221042008444,0.221042008444,0.221042008444,0.449311515,0.09789353125,0.246236541847,0.505059113019,0.866177912368
 03/11  24:00:00,1.24249269193,9.40985983836,0.0,8.72166121021,0.0,0.240135981849,0.240135981849,0.240135981849,0.3145180605,0.068525471875,0.16331420629,0.438886971413,0.657969096952
 03/12  01:00:00,0.938859689977,9.88218359135,0.0,9.41792650398,0.0,0.259306452465,0.259306452465,0.259306452465,0.159755196045,0.0348065868652,0.104853078911,0.363026375692,0.439252660573
 03/12  02:00:00,0.826834799133,10.2516683221,0.0,9.88381971189,0.0,0.272134022835,0.272134022835,0.272134022835,0.0948546345905,0.0206664081055,0.0878160666328,0.33425166697,0.344826119523
 03/12  03:00:00,0.783284374231,10.6030657888,0.0,10.2624898903,0.0,0.282560056694,0.282560056694,0.282560056694,0.0649005530955,0.0141401751172,0.074195304001,0.330376285324,0.317820335344
 03/12  04:00:00,0.777813810195,10.8966150565,0.0,10.5493314089,0.0,0.290457745913,0.290457745913,0.290457745913,0.0649005530955,0.0141401751172,0.0654775087209,0.325725827349,0.324848397222
 03/12  05:00:00,0.78112449815,11.1344852952,0.0,10.7116520519,0.0,0.294926966401,0.294926966401,0.294926966401,0.0649005530955,0.0141401751172,0.0766233129137,0.313421490622,0.40124548755
 03/12  06:00:00,0.838291354007,11.5020713611,0.0,10.7484606683,0.0,0.295940428518,0.295940428518,0.295940428518,0.0698929014045,0.0152278824365,0.0903649480936,0.349753193554,0.729520492458
 03/12  07:00:00,0.994825978357,11.9347672963,0.0,10.5608171371,0.0,0.290773985738,0.290773985738,0.290773985738,0.109831712955,0.0239295318847,0.149073326641,0.40410542114,1.34611630168
 03/12  08:00:00,1.20883123099,11.5376904336,0.0,9.98329197102,0.0,0.274872820873,0.274872820873,0.274872820873,0.194701684364,0.0424205362792,0.235331903097,0.42939228638,1.52482290355
 03/12  09:00:00,1.12507084659,10.5530143576,0.0,9.03616220957,0.0,0.248795227428,0.248795227428,0.248795227428,0.154762864455,0.0337188850097,0.307655494001,0.363026375692,1.49184772124
 03/12  10:00:00,1.02502486665,9.37976467074,0.0,7.99757598086,0.0,0.220199537025,0.220199537025,0.220199537025,0.0798775980226,0.0174032934326,0.381467636441,0.30896480173,1.3609079007
 03/12  11:00:00,1.04163126765,9.45478891881,0.0,8.23330516565,0.0,0.226689935801,0.226689935801,0.226689935801,0.0649005530955,0.0141401751172,0.402557461323,0.316231142316,1.19970247505
 03/12  12:00:00,1.00710753221,7.43930275887,0.0,6.36620361054,0.0,0.175282496972,0.175282496972,0.175282496972,0.0649005530955,0.0141401751172,0.419344280164,0.316328026857,1.05131119704
 03/12  13:00:00,0.968711064291,6.64666630473,0.0,5.68588737894,0.0,0.156551156427,0.156551156427,0.156551156427,0.0649005530955,0.0141401751172,0.405007802557,0.310999377094,0.939357999707
 03/12  14:00:00,0.936918884704,6.36386375112,0.0,5.47270348347,0.0,0.150681503523,0.150681503523,0.150681503523,0.0649005530955,0.0141401751172,0.368331091807,0.321753561161,0.868998617959
 03/12  15:00:00,0.930953199214,6.4976356915,0.0,5.6709623219,0.0,0.156140220582,0.156140220582,0.156140220582,0.0649005530955,0.0141401751172,0.338789280063,0.339870970357,0.803263834178
 03/12  16:00:00,0.973636966512,6.69277354551,0.0,5.85788303181,0.0,0.161286761719,0.161286761719,0.161286761719,0.0748852497136,0.0163155879346,0.345273911264,0.358763455881,0.81017970708
 03/12  17:00:00,1.14248799837,7.12015448208,0.0,6.19591940442,0.0,0.170594013431,0.170594013431,0.170594013431,0.114824044545,0.0250172337403,0.390586416417,0.42435429024,0.895006524321
